serum,virus,replicate,concentration,fraction infectivity,date
FH010WB,229E-1984,1,0.0037,1.0820,2020-10-09
FH010WB,229E-1984,1,0.0012,1.0840,2020-10-09
FH010WB,229E-1984,1,0.0004,1.1250,2020-10-09
FH010WB,229E-1984,1,0.0001,1.4470,2020-10-09
FH010WB,229E-1984,2,0.1000,0.1802,2020-10-09
FH010WB,229E-1984,2,0.0333,0.4287,2020-10-09
FH010WB,229E-1984,2,0.0111,1.0010,2020-10-09
FH010WB,229E-1984,2,0.0037,0.7414,2020-10-09
FH010WB,229E-1984,2,0.0012,0.8078,2020-10-09
FH010WB,229E-1984,2,0.0004,1.1380,2020-10-09
FH010WB,229E-1984,2,0.0001,1.3690,2020-10-09
FH011KG,229E-1984,1,0.1000,0.5390,2020-10-09
FH011KG,229E-1984,1,0.0333,0.8094,2020-10-09
FH011KG,229E-1984,1,0.0111,1.5380,2020-10-09
FH011KG,229E-1984,1,0.0037,0.9947,2020-10-09
FH011KG,229E-1984,1,0.0012,1.0090,2020-10-09
FH011KG,229E-1984,1,0.0004,1.3530,2020-10-09
FH011KG,229E-1984,1,0.0001,1.1290,2020-10-09
FH011KG,229E-1984,2,0.1000,0.4096,2020-10-09
FH011KG,229E-1984,2,0.0333,0.6322,2020-10-09
FH011KG,229E-1984,2,0.0111,1.1420,2020-10-09
FH011KG,229E-1984,2,0.0037,0.7822,2020-10-09
FH011KG,229E-1984,2,0.0012,1.2130,2020-10-09
FH011KG,229E-1984,2,0.0004,1.0670,2020-10-09
FH011KG,229E-1984,2,0.0001,0.8247,2020-10-09
Nothing,229E-1984,1,0.1000,1.0010,2020-10-09
Nothing,229E-1984,1,0.0333,0.8828,2020-10-09
Nothing,229E-1984,1,0.0111,1.0940,2020-10-09
Nothing,229E-1984,1,0.0037,0.7728,2020-10-09
Nothing,229E-1984,1,0.0012,1.3840,2020-10-09
Nothing,229E-1984,1,0.0004,1.1480,2020-10-09
Nothing,229E-1984,1,0.0001,0.9820,2020-10-09
Nothing,229E-1984,2,0.1000,1.2030,2020-10-09
Nothing,229E-1984,2,0.0333,0.8478,2020-10-09
Nothing,229E-1984,2,0.0111,1.0750,2020-10-09
Nothing,229E-1984,2,0.0037,0.9016,2020-10-09
Nothing,229E-1984,2,0.0012,0.9651,2020-10-09
Nothing,229E-1984,2,0.0004,1.0690,2020-10-09
Nothing,229E-1984,2,0.0001,0.8801,2020-10-09
FR1377,229E-1984,1,0.1000,0.7810,2020-10-09
FR1377,229E-1984,1,0.0333,0.8771,2020-10-09
FR1377,229E-1984,1,0.0111,1.2410,2020-10-09
FR1377,229E-1984,1,0.0037,1.4600,2020-10-09
FR1377,229E-1984,1,0.0012,0.8793,2020-10-09
FR1377,229E-1984,1,0.0004,0.7871,2020-10-09
FR1377,229E-1984,1,0.0001,0.8878,2020-10-09
FR1377,229E-1984,2,0.1000,0.8181,2020-10-09
FR1377,229E-1984,2,0.0333,0.6472,2020-10-09
FR1377,229E-1984,2,0.0111,1.4510,2020-10-09
FR1377,229E-1984,2,0.0037,1.3180,2020-10-09
FR1377,229E-1984,2,0.0012,1.2300,2020-10-09
FR1377,229E-1984,2,0.0004,0.9157,2020-10-09
FR1377,229E-1984,2,0.0001,0.9528,2020-10-09
FH004MM,229E-1984,1,0.1000,0.3216,2020-10-09
FH004MM,229E-1984,1,0.0333,0.5697,2020-10-09
FH004MM,229E-1984,1,0.0111,0.6125,2020-10-09
FH004MM,229E-1984,1,0.0037,0.8791,2020-10-09
FH004MM,229E-1984,1,0.0012,0.8850,2020-10-09
FH004MM,229E-1984,1,0.0004,1.1100,2020-10-09
FH004MM,229E-1984,1,0.0001,1.0540,2020-10-09
FH004MM,229E-1984,2,0.1000,0.1682,2020-10-09
FH004MM,229E-1984,2,0.0333,0.5095,2020-10-09
FH004MM,229E-1984,2,0.0111,0.8502,2020-10-09
FH004MM,229E-1984,2,0.0037,0.9596,2020-10-09
FH004MM,229E-1984,2,0.0012,0.7505,2020-10-09
FH004MM,229E-1984,2,0.0004,1.2520,2020-10-09
FH004MM,229E-1984,2,0.0001,0.9926,2020-10-09
FH005DJ,229E-1984,1,0.1000,0.0155,2020-10-09
FH005DJ,229E-1984,1,0.0333,0.1112,2020-10-09
FH005DJ,229E-1984,1,0.0111,0.6028,2020-10-09
FH005DJ,229E-1984,1,0.0037,0.9456,2020-10-09
FH005DJ,229E-1984,1,0.0012,0.7184,2020-10-09
FH005DJ,229E-1984,1,0.0004,1.0270,2020-10-09
FH005DJ,229E-1984,1,0.0001,0.9559,2020-10-09
FH005DJ,229E-1984,2,0.1000,0.0164,2020-10-09
FH005DJ,229E-1984,2,0.0333,0.3688,2020-10-09
FH005DJ,229E-1984,2,0.0111,0.5883,2020-10-09
FH005DJ,229E-1984,2,0.0037,0.9123,2020-10-09
FH005DJ,229E-1984,2,0.0012,0.6523,2020-10-09
FH005DJ,229E-1984,2,0.0004,1.2040,2020-10-09
FH005DJ,229E-1984,2,0.0001,0.6873,2020-10-09
FH007TR,229E-1984,1,0.1000,0.0261,2020-10-09
FH007TR,229E-1984,1,0.0333,0.1585,2020-10-09
FH007TR,229E-1984,1,0.0111,0.3929,2020-10-09
FH007TR,229E-1984,1,0.0037,0.7084,2020-10-09
FH007TR,229E-1984,1,0.0012,0.9220,2020-10-09
FH007TR,229E-1984,1,0.0004,0.6431,2020-10-09
FH007TR,229E-1984,1,0.0001,0.9736,2020-10-09
FH007TR,229E-1984,2,0.1000,0.0105,2020-10-09
FH007TR,229E-1984,2,0.0333,0.1307,2020-10-09
FH007TR,229E-1984,2,0.0111,0.4781,2020-10-09
FH007TR,229E-1984,2,0.0037,0.7615,2020-10-09
FH007TR,229E-1984,2,0.0012,0.8006,2020-10-09
FH007TR,229E-1984,2,0.0004,1.1330,2020-10-09
FH007TR,229E-1984,2,0.0001,0.7714,2020-10-09
FH008WC,229E-1984,1,0.1000,0.0004,2020-10-09
FH008WC,229E-1984,1,0.0333,0.0063,2020-10-09
FH008WC,229E-1984,1,0.0111,0.0997,2020-10-09
FH008WC,229E-1984,1,0.0037,0.4626,2020-10-09
FH008WC,229E-1984,1,0.0012,0.5007,2020-10-09
FH008WC,229E-1984,1,0.0004,0.7214,2020-10-09
FH008WC,229E-1984,1,0.0001,0.7992,2020-10-09
FH008WC,229E-1984,2,0.1000,0.0009,2020-10-09
FH008WC,229E-1984,2,0.0333,0.0178,2020-10-09
FH008WC,229E-1984,2,0.0111,0.1535,2020-10-09
FH008WC,229E-1984,2,0.0037,0.3466,2020-10-09
FH008WC,229E-1984,2,0.0012,0.6414,2020-10-09
FH008WC,229E-1984,2,0.0004,0.6675,2020-10-09
FH008WC,229E-1984,2,0.0001,0.8127,2020-10-09
FH003MJ,229E-1984,1,0.1000,0.1043,2020-10-02
FH003MJ,229E-1984,1,0.0333,0.3108,2020-10-02
FH003MJ,229E-1984,1,0.0111,0.4958,2020-10-02
FH003MJ,229E-1984,1,0.0037,1.1130,2020-10-02
FH003MJ,229E-1984,1,0.0012,0.7447,2020-10-02
FH003MJ,229E-1984,1,0.0004,1.3960,2020-10-02
FH003MJ,229E-1984,1,0.0001,1.0360,2020-10-02
FH003MJ,229E-1984,1,0.0000,1.1350,2020-10-02
FH003MJ,229E-1984,2,0.1000,0.0828,2020-10-02
FH003MJ,229E-1984,2,0.0333,0.3455,2020-10-02
FH003MJ,229E-1984,2,0.0111,0.4836,2020-10-02
FH003MJ,229E-1984,2,0.0037,1.4000,2020-10-02
FH003MJ,229E-1984,2,0.0012,0.7301,2020-10-02
FH003MJ,229E-1984,2,0.0004,1.1990,2020-10-02
FH003MJ,229E-1984,2,0.0001,1.0060,2020-10-02
FH003MJ,229E-1984,2,0.0000,1.0980,2020-10-02
FH012MA,229E-1984,1,0.1000,0.2805,2020-10-02
FH012MA,229E-1984,1,0.0333,0.7982,2020-10-02
FH012MA,229E-1984,1,0.0111,0.9423,2020-10-02
FH012MA,229E-1984,1,0.0037,1.4580,2020-10-02
FH012MA,229E-1984,1,0.0012,0.8064,2020-10-02
FH012MA,229E-1984,1,0.0004,1.4620,2020-10-02
FH012MA,229E-1984,1,0.0001,0.8209,2020-10-02
FH012MA,229E-1984,1,0.0000,0.8541,2020-10-02
FH012MA,229E-1984,2,0.1000,0.2167,2020-10-02
FH012MA,229E-1984,2,0.0333,0.7162,2020-10-02
FH012MA,229E-1984,2,0.0111,0.7034,2020-10-02
FH012MA,229E-1984,2,0.0037,1.4760,2020-10-02
FH012MA,229E-1984,2,0.0012,0.7316,2020-10-02
FH012MA,229E-1984,2,0.0004,1.1720,2020-10-02
FH012MA,229E-1984,2,0.0001,0.8099,2020-10-02
FH012MA,229E-1984,2,0.0000,1.1480,2020-10-02
FH006SM,229E-1984,1,0.1000,0.3859,2020-10-02
FH006SM,229E-1984,1,0.0333,0.6969,2020-10-02
FH006SM,229E-1984,1,0.0111,0.8554,2020-10-02
FH006SM,229E-1984,1,0.0037,1.2120,2020-10-02
FH006SM,229E-1984,1,0.0012,1.0870,2020-10-02
FH006SM,229E-1984,1,0.0004,1.2510,2020-10-02
FH006SM,229E-1984,1,0.0001,0.6835,2020-10-02
FH006SM,229E-1984,1,0.0000,1.0810,2020-10-02
FH006SM,229E-1984,2,0.1000,0.3861,2020-10-02
FH006SM,229E-1984,2,0.0333,0.6143,2020-10-02
FH006SM,229E-1984,2,0.0111,0.8982,2020-10-02
FH006SM,229E-1984,2,0.0037,1.1330,2020-10-02
FH006SM,229E-1984,2,0.0012,0.9899,2020-10-02
FH006SM,229E-1984,2,0.0004,1.1480,2020-10-02
FH006SM,229E-1984,2,0.0001,0.8480,2020-10-02
FH006SM,229E-1984,2,0.0000,1.1430,2020-10-02
FR1377,229E-1984,1,0.1000,0.7954,2020-10-02
FR1377,229E-1984,1,0.0333,0.9883,2020-10-02
FR1377,229E-1984,1,0.0111,0.9155,2020-10-02
FR1377,229E-1984,1,0.0037,1.4590,2020-10-02
FR1377,229E-1984,1,0.0012,0.9291,2020-10-02
FR1377,229E-1984,1,0.0004,1.0540,2020-10-02
FR1377,229E-1984,1,0.0001,1.1560,2020-10-02
FR1377,229E-1984,1,0.0000,1.2040,2020-10-02
FR1377,229E-1984,2,0.1000,0.6360,2020-10-02
FR1377,229E-1984,2,0.0333,1.1910,2020-10-02
FR1377,229E-1984,2,0.0111,0.8712,2020-10-02
FR1377,229E-1984,2,0.0037,1.3460,2020-10-02
FR1377,229E-1984,2,0.0012,1.0660,2020-10-02
FR1377,229E-1984,2,0.0004,1.2590,2020-10-02
FR1377,229E-1984,2,0.0001,0.7893,2020-10-02
FR1377,229E-1984,2,0.0000,1.2930,2020-10-02
